Name,security_num,issuer_or_corp_num,is_fossil
מזרחי טפחות הנפקות 42,2310183,520032046,0.0
"מזרחי טפחות הנפקות אגח 42- מזרחי טפחות חברה להנפקות בע""מ",2310183,520032046,0.0
מז טפ הנפ 43,2310191,520032046,0.0
מז טפ הנפק   43,2310191,520032046,0.0
מז טפ הנפק 43,2310191,520032046,0.0
"מזרחי הנפקות 43- מזרחי טפחות חברה להנפקות בע""מ",2310191,520032046,0.0
מזרחי הנפקות אג 43,2310191,520032046,0.0
מזרחי טפחות הנפ,2310191,520032046,0.0
"מזרחי טפחות הנפ ס 43- מזרחי טפחות חברה להנפקות בע""מ",2310191,520032046,0.0
מזרחי טפחות הנפקות 43,2310191,520032046,0.0
מז טפ הנפ 44,2310209,520032046,0.0
מז טפ הנפק   44,2310209,520032046,0.0
מז טפ הנפק 44,2310209,520032046,0.0
"מזרחי הנפ 44 2022 0.99%- מזרחי טפחות חברה להנפקות בע""מ",2310209,520032046,0.0
מזרחי הנפקות 44,2310209,520032046,0.0
"מזרחי הנפקות 44- מזרחי טפחות חברה להנפקות בע""מ",2310209,520032046,0.0
מזרחי הנפקות אג 44,2310209,520032046,0.0
מזרחי טפחות 44,2310209,520032046,0.0
מזרחי טפחות הנפקות 44,2310209,520032046,0.0
מז טפ הנפק 45,2310217,520032046,0.0
מז טפ הנפק אגח45,2310217,520032046,0.0
מזרחי הנפקות 45,2310217,520032046,0.0
"מזרחי הנפקות 45- מזרחי טפחות חברה להנפקות בע""מ",2310217,520032046,0.0
מזרחי הנפקות אג45,2310217,520032046,0.0
